timestamps,TP9,AF7,AF8,TP10,Right AUX,label
1533059197.186,41.016,20.996,19.531,4.883,15.137,2
1533059197.190,37.598,22.949,19.531,5.859,122.070,2
1533059197.194,29.785,23.438,17.578,2.930,130.859,2
1533059197.198,20.508,21.973,19.531,-1.465,64.941,2
1533059197.202,27.832,21.484,18.066,-4.883,58.594,2
1533059197.206,41.016,24.414,17.578,-0.977,56.152,2
1533059197.210,35.645,24.902,18.066,3.906,47.852,2
1533059197.213,33.203,25.391,17.578,1.953,80.078,2
1533059197.217,28.809,26.367,19.043,-3.418,63.965,2
1533059197.221,31.250,23.926,20.996,-2.441,9.766,2
1533059197.225,43.457,23.438,22.949,2.441,17.090,2
1533059197.229,40.039,23.438,21.973,1.953,47.852,2
1533059197.233,27.344,20.996,23.926,2.930,24.414,2
1533059197.237,3.906,17.090,27.344,-2.441,21.973,2
1533059197.241,1.465,18.066,25.391,-9.766,11.719,2
1533059197.245,21.484,18.555,24.902,-5.371,-25.391,2
1533059197.249,24.902,17.090,25.879,1.953,4.883,2
1533059197.253,21.484,19.531,26.367,-0.488,-21.484,2
1533059197.256,9.277,19.531,21.973,-10.254,-29.297,2
1533059197.260,7.812,19.043,18.555,-5.859,9.766,2
1533059197.264,24.414,20.508,20.996,4.395,38.574,2
1533059197.268,29.785,19.043,22.949,7.324,73.242,2
1533059197.272,21.484,16.602,24.414,5.859,55.176,2
1533059197.276,10.742,16.602,22.949,1.953,0.977,2
1533059197.280,8.301,18.066,18.555,-4.883,16.113,2
1533059197.284,29.297,19.043,17.090,0.000,39.062,2
1533059197.288,41.504,20.508,19.043,9.766,42.480,2
1533059197.292,29.297,17.090,19.531,0.977,7.324,2
1533059197.296,13.672,13.184,19.043,2.930,-16.602,2
1533059197.299,9.766,12.695,19.043,1.465,-23.438,2
1533059197.303,29.785,16.602,23.438,-5.371,-4.395,2
1533059197.307,34.180,21.484,26.367,-4.395,14.160,2
1533059197.311,19.043,19.531,28.320,-6.836,-21.484,2
1533059197.315,12.207,12.207,36.133,-0.488,-11.719,2
1533059197.319,12.207,12.207,39.551,7.324,6.348,2
1533059197.323,26.367,18.555,39.062,15.625,-19.531,2
1533059197.327,29.785,19.043,39.551,12.695,-17.090,2
1533059197.331,23.438,21.484,36.133,12.695,40.039,2
1533059197.335,14.648,21.484,33.203,14.648,91.309,2
1533059197.338,2.930,17.578,33.691,8.789,93.750,2
1533059197.342,15.625,17.090,34.180,9.766,74.219,2
1533059197.346,34.668,17.578,34.668,15.137,56.152,2
1533059197.350,37.109,19.531,32.227,19.531,54.688,2
1533059197.354,32.715,23.438,32.715,16.602,3.906,2
1533059197.358,17.090,21.973,36.621,3.418,6.348,2
1533059197.362,22.461,17.090,35.156,2.441,36.621,2
1533059197.366,35.645,14.160,33.203,6.836,-4.395,2
1533059197.370,25.879,11.230,32.715,-1.465,46.387,2
1533059197.374,13.184,5.859,31.250,-6.348,70.801,2
1533059197.378,5.859,4.883,30.273,-7.812,-0.488,2
1533059197.381,13.672,7.812,31.738,-8.789,-10.254,2
1533059197.385,26.367,8.301,27.832,-7.812,-19.531,2
1533059197.389,18.066,9.277,22.949,-9.277,-12.695,2
1533059197.393,10.254,11.230,27.832,-8.301,1.953,2
1533059197.397,-0.488,10.254,30.762,-7.324,6.348,2
1533059197.401,-3.418,4.883,33.203,-8.301,20.020,2
1533059197.405,17.578,4.395,36.133,-0.488,21.484,2
1533059197.409,20.996,4.883,36.133,1.953,37.598,2
1533059197.413,14.648,6.836,36.133,0.488,-7.812,2
1533059197.417,10.742,11.230,36.133,2.441,-27.344,2
1533059197.421,10.254,13.672,33.691,-1.953,25.391,2
1533059197.424,32.227,17.578,35.156,6.348,14.160,2
1533059197.428,47.363,21.484,37.109,19.043,-15.137,2
1533059197.432,42.969,20.996,39.062,20.508,35.156,2
1533059197.436,36.133,20.996,41.504,20.508,34.668,2
1533059197.440,36.621,24.414,40.039,19.531,-7.812,2
1533059197.444,51.758,25.879,36.621,24.414,14.648,2
1533059197.448,59.570,26.367,32.715,30.762,18.555,2
1533059197.452,49.316,24.414,33.203,26.855,20.508,2
1533059197.456,33.203,21.973,32.715,20.020,35.156,2
1533059197.460,28.320,19.531,31.738,21.973,21.484,2
1533059197.463,40.527,17.090,34.180,28.320,-25.391,2
1533059197.467,44.434,19.043,32.715,24.414,-5.371,2
1533059197.471,36.621,22.949,30.273,19.043,5.371,2
1533059197.475,19.531,23.438,28.809,15.137,-15.137,2
1533059197.479,1.953,20.996,25.879,4.883,41.504,2
1533059197.483,13.184,18.555,24.414,3.418,54.688,2
1533059197.487,25.879,17.578,24.414,9.277,11.719,2
1533059197.491,20.508,18.555,22.461,4.395,6.348,2
1533059197.495,12.695,20.508,22.949,-2.930,46.875,2
1533059197.499,6.836,19.531,22.949,-0.488,-20.996,2
1533059197.503,13.672,17.578,25.391,4.883,-27.832,2
1533059197.506,20.996,19.531,29.785,1.953,105.469,2
1533059197.510,13.184,23.438,26.855,-5.859,111.816,2
1533059197.514,1.465,20.020,23.438,-12.207,88.379,2
1533059197.518,-10.254,17.090,24.414,-14.648,72.266,2
1533059197.522,-6.348,15.625,27.344,-14.648,25.879,2
1533059197.526,11.719,11.719,31.250,-9.277,35.645,2
1533059197.530,12.207,10.254,32.227,-11.230,60.059,2
1533059197.534,4.395,13.184,23.438,-23.438,45.898,2
1533059197.538,3.418,17.578,17.578,-22.949,-5.859,2
1533059197.542,13.672,20.996,18.066,-18.066,21.973,2
1533059197.545,27.832,22.461,21.484,-16.602,121.582,2
1533059197.549,20.996,21.973,26.855,-13.184,82.520,2
1533059197.553,14.160,19.531,29.297,-13.672,18.066,2
1533059197.557,8.789,19.531,26.855,-10.742,-4.883,2
1533059197.561,9.766,20.996,25.879,-5.859,-0.977,2
1533059197.565,29.297,17.578,28.320,-10.742,33.203,2
1533059197.569,33.203,16.602,28.809,-11.230,31.250,2
1533059197.573,23.438,18.066,29.785,-9.277,13.184,2
1533059197.577,8.301,18.066,28.809,-14.160,5.371,2
1533059197.581,4.883,17.578,30.273,-11.230,-7.324,2
1533059197.585,20.508,15.137,32.227,-7.812,-37.598,2
1533059197.588,24.902,18.066,31.738,-9.277,-8.301,2
1533059197.592,17.090,23.926,32.227,-7.324,27.832,2
1533059197.596,9.277,23.438,30.273,-7.324,60.547,2
1533059197.600,2.441,17.090,31.250,-9.766,92.773,2
1533059197.604,15.625,14.160,31.250,-9.766,39.062,2
1533059197.608,23.438,18.555,27.344,-8.301,22.461,2
1533059197.612,16.602,16.113,27.344,-7.324,42.969,2
1533059197.616,3.418,12.695,26.367,-8.301,-13.184,2
1533059197.620,-1.465,14.648,28.809,-13.184,42.480,2
1533059197.624,16.602,11.230,31.250,-11.719,95.703,2
1533059197.628,25.391,8.301,29.297,-5.371,16.602,2
1533059197.631,22.949,10.742,28.320,-3.418,75.684,2
1533059197.635,18.555,11.719,28.809,-9.277,43.945,2
1533059197.639,5.371,13.672,28.320,-23.926,-27.832,2
1533059197.643,7.324,16.113,27.344,-23.926,15.137,2
1533059197.647,14.648,13.184,29.297,-16.602,-14.160,2
1533059197.651,11.230,13.184,30.762,-12.695,-18.555,2
1533059197.655,4.395,12.695,29.297,-16.602,-28.320,2
1533059197.659,-6.348,13.672,25.879,-25.391,-0.488,2
1533059197.663,2.441,14.648,22.949,-23.438,50.781,2
1533059197.667,14.648,15.137,22.461,-17.090,38.574,2
1533059197.670,12.207,16.602,28.809,-8.301,60.547,2
1533059197.674,8.789,13.672,30.273,-4.395,62.012,2
1533059197.678,4.883,11.719,29.785,-5.859,-3.906,2
1533059197.682,15.137,14.160,31.250,-0.488,16.113,2
1533059197.686,24.902,16.113,32.227,8.301,70.312,2
1533059197.690,22.949,18.066,30.273,11.230,50.293,2
1533059197.694,20.020,20.996,27.832,10.254,-8.789,2
1533059197.698,5.859,19.043,30.273,3.418,23.926,2
1533059197.702,4.883,16.113,32.227,-1.465,47.852,2
1533059197.706,27.344,18.555,33.203,7.324,22.949,2
1533059197.710,34.668,20.020,32.715,9.766,19.531,2
1533059197.713,28.320,20.020,32.715,8.789,45.898,2
1533059197.717,18.066,23.926,32.715,8.789,19.531,2
1533059197.721,18.555,23.438,29.297,8.789,-18.555,2
1533059197.725,30.762,20.996,29.297,6.836,41.992,2
1533059197.729,33.691,20.020,33.203,6.836,18.066,2
1533059197.733,31.738,18.555,36.621,16.602,19.043,2
1533059197.737,19.531,19.043,35.156,11.719,80.078,2
1533059197.741,11.230,19.043,28.809,-1.465,38.086,2
1533059197.745,28.809,20.996,25.879,1.465,2.441,2
1533059197.749,34.668,20.996,30.273,2.930,8.789,2
1533059197.753,20.508,19.531,35.156,-4.395,35.645,2
1533059197.756,7.812,16.602,37.109,-6.836,36.133,2
1533059197.760,5.859,14.160,36.621,-8.301,10.254,2
1533059197.764,25.391,12.695,34.180,-2.441,-10.254,2
1533059197.768,35.156,15.625,30.762,5.371,4.395,2
1533059197.772,21.973,18.066,28.320,4.883,56.641,2
1533059197.776,6.348,15.625,23.926,-5.859,25.391,2
1533059197.780,1.465,12.695,21.484,-8.789,-51.270,2
1533059197.784,20.996,12.695,25.391,7.812,-46.387,2
1533059197.788,28.809,15.625,25.391,7.324,22.461,2
1533059197.792,20.020,15.625,24.902,-0.488,58.105,2
1533059197.795,16.113,12.695,26.367,0.488,34.668,2
1533059197.799,9.766,11.719,24.414,1.953,-13.672,2
1533059197.803,19.531,10.254,24.902,3.906,-29.785,2
1533059197.807,30.273,11.719,22.949,3.906,-33.691,2
1533059197.811,26.855,15.625,21.484,1.465,-18.555,2
1533059197.815,21.484,14.160,24.902,2.930,44.922,2
1533059197.819,7.324,10.742,29.297,-0.488,58.105,2
1533059197.823,10.742,9.277,29.785,-4.883,17.090,2
1533059197.827,27.832,10.254,29.785,-2.441,57.617,2
1533059197.831,25.391,9.766,29.297,0.977,59.570,2
1533059197.835,12.695,10.742,26.367,-1.465,10.742,2
1533059197.838,2.441,13.672,21.484,-10.742,-2.441,2
1533059197.842,16.113,16.602,19.531,-3.906,-20.996,2
1533059197.846,33.203,18.066,24.902,6.836,17.090,2
1533059197.850,26.855,16.113,27.832,10.254,-1.465,2
1533059197.854,22.949,13.184,25.879,15.137,8.789,2
1533059197.858,16.113,14.648,23.438,12.207,86.426,2
1533059197.862,18.066,16.113,21.973,5.859,54.688,2
1533059197.866,33.203,16.602,20.020,7.812,10.254,2
1533059197.870,28.809,13.184,22.461,6.836,56.152,2
1533059197.874,22.949,10.254,29.297,10.254,5.371,2
1533059197.878,20.508,12.207,34.668,17.090,8.789,2
1533059197.881,20.996,11.719,36.621,16.113,70.801,2
1533059197.885,33.691,16.113,35.645,16.113,42.969,2
1533059197.889,34.668,18.066,29.297,12.695,-38.574,2
1533059197.893,25.879,18.555,22.949,8.301,-56.641,2
1533059197.897,12.207,19.043,21.973,0.977,11.719,2
1533059197.901,4.883,15.625,21.973,-4.883,36.621,2
1533059197.905,19.043,13.184,25.391,3.906,37.109,2
1533059197.909,30.273,17.578,26.367,12.695,16.113,2
1533059197.913,20.996,20.996,19.043,11.230,51.758,2
1533059197.917,2.930,15.625,16.602,-0.488,135.742,2
1533059197.920,-2.930,12.695,21.973,-3.418,145.508,2
1533059197.924,16.602,13.672,22.949,4.395,67.871,2
1533059197.928,23.438,17.578,25.391,7.324,25.391,2
1533059197.932,11.230,19.043,24.902,0.977,45.410,2
1533059197.936,5.371,19.043,22.461,-0.977,-20.996,2
1533059197.940,4.395,18.555,23.926,1.953,-28.320,2
1533059197.944,22.461,18.555,23.438,4.395,22.949,2
1533059197.948,29.785,17.090,20.996,3.906,8.789,2
1533059197.952,17.090,15.625,20.508,-0.488,72.266,2
1533059197.956,14.160,15.137,21.973,2.441,33.203,2
1533059197.960,9.766,16.602,25.391,1.465,-25.879,2
1533059197.963,15.137,18.555,27.832,-2.930,9.766,2
1533059197.967,27.832,19.043,27.832,0.488,53.223,2
1533059197.971,27.344,22.461,28.809,5.859,49.805,2
1533059197.975,23.926,26.367,24.414,3.906,45.898,2
1533059197.979,13.184,24.902,21.484,-8.789,41.992,2
1533059197.983,14.160,23.438,21.484,-10.742,-18.555,2
1533059197.987,24.414,22.461,21.484,-3.418,-37.109,2
1533059197.991,24.902,21.484,21.973,4.395,-19.531,2
1533059197.995,18.066,19.531,23.926,3.418,22.949,2
1533059197.999,4.883,17.578,23.438,-2.930,12.695,2
1533059198.002,12.207,15.137,22.461,2.930,-36.133,2
1533059198.006,27.344,15.137,20.996,7.324,9.277,2
1533059198.010,23.926,18.555,20.020,0.488,74.219,2
1533059198.014,17.578,18.555,19.043,-1.953,59.082,2
1533059198.018,11.230,19.531,15.625,-2.441,62.500,2
1533059198.022,16.602,20.020,17.578,-3.418,50.293,2
1533059198.026,33.691,17.090,20.508,-0.488,24.902,2
1533059198.030,28.809,16.113,16.602,-0.488,62.988,2
1533059198.034,16.113,17.090,13.672,-3.418,72.266,2
1533059198.038,9.766,18.066,14.160,-4.883,44.922,2
1533059198.042,4.883,14.648,14.160,-5.859,54.688,2
1533059198.045,20.996,16.602,12.695,-1.465,46.875,2
1533059198.049,31.250,20.020,16.113,7.324,44.922,2
1533059198.053,24.902,18.066,17.578,10.254,56.152,2
1533059198.057,11.719,20.020,13.672,0.000,6.836,2
1533059198.061,6.836,23.438,10.254,-9.766,-55.664,2
1533059198.065,25.391,21.484,12.695,-3.418,-28.320,2
1533059198.069,30.762,20.508,20.020,4.395,100.098,2
1533059198.073,24.902,18.555,26.367,5.859,47.852,2
1533059198.077,20.020,14.648,28.809,3.906,-50.781,2
1533059198.081,13.672,16.113,23.438,1.953,-12.695,2
1533059198.085,27.344,20.020,21.484,4.395,49.805,2
1533059198.088,36.621,18.066,22.949,6.348,16.602,2
1533059198.092,29.785,14.648,21.484,6.836,-29.785,2
1533059198.096,17.578,15.137,19.043,1.465,41.992,2
1533059198.100,13.184,18.555,19.531,0.488,69.824,2
1533059198.104,27.344,19.531,22.949,5.371,41.016,2
1533059198.108,34.668,19.531,23.926,7.812,46.875,2
1533059198.112,29.785,18.555,25.391,6.836,79.590,2
1533059198.116,19.043,11.719,30.762,0.977,46.875,2
1533059198.120,6.836,10.254,32.227,-9.277,5.859,2
1533059198.124,19.043,15.625,29.785,-6.348,39.062,2
1533059198.127,34.180,20.020,24.414,4.395,50.781,2
1533059198.131,27.832,20.020,24.902,2.930,51.270,2
1533059198.135,14.160,17.578,30.273,-0.488,82.031,2
1533059198.139,5.371,19.531,29.785,-0.977,15.625,2
1533059198.143,15.625,21.973,29.297,1.953,-17.578,2
1533059198.147,34.668,22.461,30.273,7.812,28.809,2
1533059198.151,32.715,21.484,30.762,7.324,-30.273,2
1533059198.155,21.973,19.043,28.809,3.906,9.277,2
1533059198.159,13.672,16.602,27.832,-0.977,33.691,2
1533059198.163,28.809,17.090,27.344,6.836,6.348,2
1533059198.167,52.734,20.996,27.344,15.625,16.602,2
1533059198.170,42.969,22.949,28.320,13.184,16.602,2
1533059198.174,30.273,18.066,28.320,12.695,-31.738,2
1533059198.178,19.043,17.090,27.344,11.719,-20.508,2
1533059198.182,16.602,21.973,29.785,14.160,18.066,2
1533059198.186,35.645,21.973,27.344,14.648,18.066,2
1533059198.190,39.551,22.461,26.855,11.230,32.715,2
1533059198.194,25.879,21.484,32.227,4.883,72.754,2
1533059198.198,11.230,18.555,30.273,-0.977,56.641,2
1533059198.202,9.766,17.578,27.344,2.441,-11.719,2
1533059198.206,27.344,17.090,27.344,6.836,-16.113,2
1533059198.210,32.227,17.578,30.762,11.230,43.945,2
1533059198.213,24.902,17.578,29.785,11.719,85.449,2
1533059198.217,16.113,21.484,24.414,4.883,109.375,2
1533059198.221,20.020,25.391,21.484,9.766,66.406,2
1533059198.225,30.762,21.973,22.461,9.766,53.711,2
1533059198.229,28.809,19.043,24.902,4.883,97.168,2
1533059198.233,29.297,17.578,27.344,7.812,89.355,2
1533059198.237,26.367,17.578,28.809,5.859,-11.719,2
1533059198.241,18.066,20.996,27.832,1.465,-16.602,2
1533059198.245,30.762,17.090,25.391,1.465,58.105,2
1533059198.249,40.527,12.695,28.809,9.277,13.184,2
1533059198.252,32.715,13.672,32.715,12.695,-17.578,2
1533059198.256,21.484,17.090,29.297,2.441,46.387,2
1533059198.260,15.137,17.578,24.902,-4.395,71.289,2
1533059198.264,34.180,16.113,21.973,-1.953,93.262,2
1533059198.268,42.969,18.555,20.996,1.465,60.547,2
1533059198.272,32.227,19.043,23.926,7.324,22.949,2
1533059198.276,24.414,16.113,27.832,5.859,2.441,2
1533059198.280,17.578,18.555,30.762,1.465,-26.855,2
1533059198.284,39.551,22.949,33.691,14.648,-22.949,2
1533059198.288,61.035,25.391,36.133,29.297,-35.156,2
1533059198.292,54.199,26.367,38.574,32.715,-19.531,2
1533059198.295,42.969,23.926,41.992,24.414,-11.230,2
1533059198.299,29.785,24.414,41.016,19.043,-59.570,2
1533059198.303,35.645,28.320,38.086,21.484,-0.977,2
1533059198.307,47.363,30.762,37.109,20.020,73.242,2
1533059198.311,39.551,27.344,37.598,15.137,39.551,2
1533059198.315,31.250,22.949,38.574,11.719,43.457,2
1533059198.319,24.902,24.902,35.645,10.254,24.414,2
1533059198.323,27.832,29.297,35.156,8.789,-26.855,2
1533059198.327,37.109,26.367,37.109,7.812,-13.672,2
1533059198.331,34.668,23.926,37.598,12.695,15.625,2
1533059198.334,29.297,24.414,40.039,15.625,34.180,2
1533059198.338,17.090,22.461,40.527,10.254,71.289,2
1533059198.342,20.508,20.996,37.598,12.207,57.617,2
1533059198.346,37.598,20.996,36.133,16.113,44.922,2
1533059198.350,35.645,21.973,34.180,10.742,110.352,2
1533059198.354,33.203,25.391,34.180,15.625,61.523,2
1533059198.358,27.344,29.297,34.180,18.066,40.527,2
1533059198.362,25.879,29.297,33.691,10.254,92.773,2
1533059198.366,41.504,26.855,33.691,11.230,108.398,2
1533059198.370,47.363,30.273,30.762,15.137,89.355,2
1533059198.374,45.410,32.715,22.949,17.578,31.738,2
1533059198.377,32.227,33.691,21.973,13.184,52.246,2
1533059198.381,23.438,36.133,25.879,6.348,18.066,2
1533059198.385,40.039,35.156,30.762,8.789,-22.949,2
1533059198.389,46.875,33.691,38.086,16.113,-35.645,2
1533059198.393,41.016,30.273,39.551,20.020,-31.738,2
1533059198.397,33.691,27.832,36.621,15.137,-15.137,2
1533059198.401,24.902,27.344,34.180,10.254,12.695,2
1533059198.405,36.133,27.344,29.785,10.254,8.301,2
1533059198.409,43.457,31.250,27.832,9.766,24.414,2
1533059198.413,38.086,31.250,27.344,13.672,36.621,2
1533059198.417,30.273,28.809,30.273,15.625,-8.301,2
1533059198.420,21.973,29.297,34.180,12.207,9.277,2
1533059198.424,38.086,30.762,31.250,19.043,7.812,2
1533059198.428,44.922,28.320,32.227,23.438,-48.828,2
1533059198.432,34.668,23.926,36.133,19.043,-26.367,2
1533059198.436,28.320,24.414,38.086,19.043,21.484,2
1533059198.440,18.066,22.949,39.062,20.020,62.500,2
1533059198.444,28.809,23.438,37.109,21.973,58.594,2
1533059198.448,44.434,25.879,35.156,23.926,-18.066,2
1533059198.452,42.480,25.879,34.180,24.414,63.477,2
1533059198.456,36.133,22.461,28.320,19.531,82.031,2
1533059198.459,16.602,19.043,21.484,9.766,-40.527,2
1533059198.463,17.578,19.531,21.973,9.277,-92.773,2
1533059198.467,33.203,22.949,24.414,11.719,-25.391,2
1533059198.471,28.320,22.949,26.367,13.672,30.762,2
1533059198.475,22.949,20.508,28.320,11.230,62.012,2
1533059198.479,15.625,21.484,28.320,1.953,50.293,2
1533059198.483,18.066,22.461,25.391,-1.465,27.344,2
1533059198.487,31.250,21.973,22.461,-0.488,42.480,2
1533059198.491,30.273,19.043,22.949,2.930,-3.418,2
1533059198.495,24.902,16.113,24.414,2.441,-2.441,2
1533059198.499,18.555,17.578,24.902,-1.953,46.387,2
1533059198.502,19.531,17.578,23.438,-1.465,24.902,2
1533059198.506,34.668,17.090,21.973,3.418,79.102,2
1533059198.510,37.109,16.602,21.484,8.301,83.984,2
1533059198.514,28.809,12.207,23.926,4.883,-9.766,2
1533059198.518,18.066,12.207,25.879,-3.418,26.367,2
1533059198.522,15.137,12.695,25.879,-4.395,70.312,2
1533059198.526,36.133,12.695,25.879,4.395,40.527,2
1533059198.530,42.969,16.602,24.902,7.812,18.066,2
1533059198.534,26.855,14.648,21.484,-1.465,21.973,2
1533059198.538,15.625,13.184,15.137,-6.836,29.297,2
1533059198.542,14.648,18.066,12.695,-5.371,41.992,2
1533059198.545,28.320,18.066,15.137,-2.441,60.547,2
1533059198.549,28.320,13.672,21.484,0.488,87.402,2
1533059198.553,20.020,12.207,25.879,2.930,72.754,2
1533059198.557,13.672,11.719,25.879,4.883,82.520,2
1533059198.561,6.836,9.277,26.367,6.836,31.738,2
1533059198.565,23.926,6.348,27.832,13.672,-2.441,2
1533059198.569,29.785,5.859,33.203,18.555,12.207,2
1533059198.573,23.926,5.371,39.062,22.461,38.574,2
1533059198.577,21.973,5.371,38.574,20.996,19.043,2
1533059198.581,17.090,10.254,36.621,16.113,-7.812,2
1533059198.584,31.738,10.254,35.645,18.555,10.742,2
1533059198.588,38.086,9.766,33.203,16.602,18.555,2
1533059198.592,36.133,11.719,33.203,17.090,26.855,2
1533059198.596,34.668,12.207,32.715,18.066,-1.465,2
1533059198.600,19.043,10.742,32.715,13.184,-15.137,2
1533059198.604,28.809,13.184,30.273,11.719,42.480,2
1533059198.608,45.410,17.578,26.855,15.625,27.832,2
1533059198.612,39.551,18.555,25.391,16.602,10.254,2
1533059198.616,31.738,16.602,23.438,15.137,33.203,2
1533059198.620,18.066,14.160,25.879,10.254,42.480,2
1533059198.624,20.996,13.184,28.809,10.742,52.246,2
1533059198.627,39.062,15.625,31.738,20.508,62.988,2
1533059198.631,37.109,16.602,29.785,20.508,23.438,2
1533059198.635,27.344,18.066,25.391,12.207,35.645,2
1533059198.639,19.531,21.973,19.531,8.789,89.844,2
1533059198.643,24.902,23.438,17.090,11.230,46.875,2
1533059198.647,37.598,20.020,20.020,16.113,-17.090,2
1533059198.651,36.621,19.531,27.344,17.578,-45.898,2
1533059198.655,29.297,18.555,30.273,17.578,-14.160,2
1533059198.659,21.484,21.484,30.273,19.043,-4.883,2
1533059198.663,24.414,22.949,30.762,16.602,4.883,2
1533059198.666,39.062,21.973,29.785,16.602,51.270,2
1533059198.670,35.156,22.461,30.273,9.766,57.617,2
1533059198.674,27.832,21.484,27.832,1.953,11.719,2
1533059198.678,23.438,23.438,27.832,3.906,-13.672,2
1533059198.682,25.879,24.902,31.738,13.672,-20.996,2
1533059198.686,42.969,22.949,32.227,18.555,14.160,2
1533059198.690,45.898,21.484,31.250,16.113,10.742,2
1533059198.694,34.180,21.484,27.832,11.719,27.344,2
1533059198.698,18.555,22.461,25.879,3.906,52.246,2
1533059198.702,14.160,22.949,23.926,0.000,-8.301,2
1533059198.706,28.809,23.926,20.508,2.441,-27.344,2
1533059198.709,35.156,22.461,21.484,6.348,29.297,2
1533059198.713,30.273,19.043,24.902,6.836,30.762,2
1533059198.717,20.996,19.043,29.297,5.371,-29.785,2
1533059198.721,15.625,22.461,29.785,5.371,17.090,2
1533059198.725,31.250,25.391,25.879,9.277,64.941,2
1533059198.729,36.133,29.297,26.367,12.695,52.246,2
1533059198.733,28.320,32.715,28.320,14.648,47.363,2
1533059198.737,17.090,28.320,29.785,9.766,9.277,2
1533059198.741,4.883,21.973,31.738,0.488,-2.930,2
1533059198.745,18.555,19.043,30.762,0.488,46.387,2
1533059198.749,32.227,20.996,29.785,8.301,84.961,2
1533059198.752,28.320,25.391,28.809,15.625,43.457,2
1533059198.756,22.461,25.879,25.879,6.348,42.480,2
1533059198.760,15.137,26.367,26.367,-0.977,83.008,2
1533059198.764,21.484,23.438,30.762,1.465,102.539,2
1533059198.768,31.250,16.602,32.227,4.395,116.211,2
1533059198.772,30.762,18.555,34.180,9.766,35.645,2
1533059198.776,20.020,19.531,34.180,3.906,-2.930,2
1533059198.780,2.441,19.531,30.762,-9.766,18.555,2
1533059198.784,11.719,20.996,25.391,-9.766,-24.902,2
1533059198.788,32.715,19.043,27.832,-0.488,-32.715,2
1533059198.791,34.180,17.090,30.762,2.441,-10.742,2
1533059198.795,26.855,16.113,23.438,-0.977,24.902,2
1533059198.799,10.742,20.020,18.066,-9.277,24.414,2
1533059198.803,10.742,20.996,20.508,-9.766,-21.484,2
1533059198.807,26.367,18.066,22.949,-1.465,-39.551,2
1533059198.811,29.297,17.090,26.367,2.930,-22.949,2
1533059198.815,26.367,16.113,30.273,5.371,22.949,2
1533059198.819,20.508,19.043,29.785,4.883,-7.324,2
1533059198.823,20.020,24.414,28.809,2.441,-65.430,2
1533059198.827,33.203,26.367,26.855,-0.977,-21.973,2
1533059198.831,37.109,24.902,28.320,2.930,39.062,2
1533059198.834,28.320,19.531,31.738,7.812,-1.465,2
1533059198.838,13.672,18.066,34.668,5.371,47.852,2
1533059198.842,13.672,17.578,37.598,10.742,129.883,2
1533059198.846,29.297,18.555,36.133,15.625,59.082,2
1533059198.850,27.344,21.973,31.738,10.742,36.621,2
1533059198.854,25.391,21.973,30.762,12.695,49.316,2
1533059198.858,20.996,20.020,32.227,8.301,45.410,2
1533059198.862,15.137,20.996,32.227,1.465,86.914,2
1533059198.866,30.762,22.949,30.762,4.883,82.031,2
1533059198.870,37.109,22.949,27.832,6.836,82.031,2
1533059198.874,32.227,20.508,25.391,9.277,45.410,2
1533059198.877,23.438,20.508,25.391,10.742,8.789,2
1533059198.881,13.672,19.043,25.391,5.859,59.570,2
1533059198.885,21.973,18.066,23.438,3.418,39.062,2
1533059198.889,32.715,15.625,23.926,7.324,-1.953,2
1533059198.893,27.344,15.625,25.391,6.836,25.879,2
1533059198.897,18.066,17.578,24.902,3.418,38.574,2
1533059198.901,11.719,13.672,23.926,-0.488,49.805,2
1533059198.905,25.391,14.648,22.461,1.465,27.344,2
1533059198.909,41.016,21.973,22.949,11.719,29.297,2
1533059198.913,38.574,23.438,21.973,13.184,29.785,2
1533059198.916,29.785,21.484,20.508,7.324,-16.602,2
1533059198.920,18.066,20.996,22.461,4.883,-5.859,2
1533059198.924,22.461,16.602,25.391,0.000,26.367,2
1533059198.928,33.203,15.625,25.391,-3.418,58.105,2
1533059198.932,31.250,17.090,25.879,0.977,72.266,2
1533059198.936,21.484,13.672,28.809,0.000,62.988,2
1533059198.940,6.348,14.648,27.344,-6.348,26.367,2
1533059198.944,13.184,17.578,22.949,-6.348,-0.488,2
1533059198.948,32.227,18.066,21.973,1.465,41.504,2
1533059198.952,30.273,17.090,22.461,4.395,46.387,2
1533059198.956,25.391,16.602,22.461,3.906,73.242,2
1533059198.959,14.648,18.555,19.531,3.418,69.824,2
1533059198.963,18.555,17.090,21.973,10.742,40.527,2
1533059198.967,36.133,16.113,24.414,14.648,54.199,2
1533059198.971,29.785,18.066,21.973,9.277,-4.395,2
1533059198.975,23.926,17.090,22.461,14.648,-17.090,2
1533059198.979,20.020,18.066,23.438,18.555,33.691,2
1533059198.983,17.090,18.066,23.438,15.625,85.449,2
1533059198.987,25.391,14.648,25.879,16.113,13.672,2
1533059198.991,28.320,10.742,31.250,20.020,-41.016,2
1533059198.995,26.855,9.277,35.156,18.555,26.855,2
1533059198.998,14.648,13.672,32.227,5.371,-4.395,2
1533059199.002,6.836,17.578,24.414,-7.812,-39.062,2
1533059199.006,23.438,15.137,22.461,-6.348,-66.895,2
1533059199.010,31.250,15.137,25.879,2.930,-69.824,2
1533059199.014,24.902,19.043,24.414,7.324,14.648,2
1533059199.018,16.602,21.973,21.973,1.953,98.145,2
1533059199.022,14.160,20.996,18.555,-0.488,35.156,2
1533059199.026,26.367,18.555,18.555,6.348,-17.090,2
